Date,AdjClosePrice,EMA12,EMA26,MACD,Signal,isBuy,isSell
7/26/12,306.374,298.478,294.548,3.93004,1.88442,0,0
7/27/12,317.163,301.353,296.223,5.12947,2.53343,0,0
7/30/12,315.835,303.581,297.676,5.90475,3.20769,0,0
7/31/12,316.169,305.518,299.046,6.47157,3.86047,0,0
8/1/12,316.025,307.134,300.304,6.83036,4.45445,0,0
8/2/12,314.061,308.2,301.323,6.87702,4.93896,0,0
8/3/12,320.345,310.068,302.732,7.33647,5.41846,0,0
8/6/12,321.089,311.764,304.092,7.67221,5.86921,0,0
8/7/12,319.951,313.023,305.266,7.75697,6.24676,0,0
8/8/12,320.795,314.219,306.417,7.80232,6.55787,0,0
8/9/12,320.855,315.24,307.486,7.75371,6.79704,0,0
8/10/12,320.68,316.077,308.463,7.61332,6.9603,0,0
8/13/12,329.676,318.169,310.035,8.1342,7.19508,0,0
8/14/12,333.997,320.604,311.81,8.79427,7.51492,0,0
8/15/12,333.437,322.578,313.412,9.16657,7.84525,0,0
8/16/12,336.099,324.658,315.092,9.56618,8.18944,0,0
8/17/12,338.232,326.747,316.806,9.94039,8.53963,0,0
8/20/12,337.433,328.391,318.334,10.0565,8.84301,0,0
8/21/12,334.421,329.319,319.526,9.79266,9.03294,0,0
8/22/12,338.252,330.693,320.913,9.77994,9.18234,0,0
8/23/12,338.063,331.827,322.183,9.64339,9.27455,0,0
8/24/12,338.977,332.927,323.427,9.49942,9.31952,0,0
8/27/12,334.276,333.134,324.231,8.90341,9.2363,0,1
8/28/12,338.287,333.927,325.272,8.65496,9.12003,0,0
8/29/12,343.662,335.425,326.634,8.79042,9.05411,0,0
8/30/12,340.5,336.206,327.661,8.54414,8.95212,0,0
8/31/12,342.203,337.128,328.739,8.3897,8.83963,0,0
9/4/12,340.18,337.598,329.586,8.01171,8.67405,0,0
9/5/12,340.021,337.971,330.359,7.61151,8.46154,0,0
9/6/12,349.351,339.721,331.766,7.95555,8.36034,0,0
9/7/12,352.723,341.722,333.318,8.4034,8.36896,1,0
9/10/12,350.036,343.001,334.557,8.44414,8.38399,0,0
9/11/12,345.75,343.424,335.386,8.03795,8.31479,0,1
9/12/12,345.096,343.681,336.105,7.57591,8.16701,0,0
9/13/12,352.668,345.064,337.332,7.73165,8.07994,0,0
9/14/12,354.486,346.513,338.603,7.9106,8.04607,0,0
9/17/12,354.636,347.763,339.79,7.9726,8.03138,0,0
9/18/12,358.782,349.458,341.197,8.26105,8.07731,1,0
9/19/12,363.387,351.601,342.841,8.76028,8.2139,0,0
9/20/12,363.697,353.462,344.386,9.07629,8.38638,0,0
9/21/12,366.629,355.488,346.033,9.45433,8.59997,0,0
9/24/12,374.316,358.384,348.128,10.256,8.93118,0,0
9/25/12,374.206,360.819,350.06,10.7585,9.29664,0,0
9/26/12,376.354,363.209,352.008,11.2009,9.67749,0,0
9/27/12,377.873,365.465,353.924,11.541,10.0502,0,0
9/28/12,376.874,367.22,355.624,11.5962,10.3594,0,0
10/1/12,380.51,369.265,357.467,11.7974,10.647,0,0
10/2/12,378.118,370.627,358.997,11.6298,10.8435,0,0
10/3/12,380.87,372.202,360.617,11.5854,10.9919,0,0
10/4/12,383.642,373.962,362.323,11.6398,11.1215,0,0
10/5/12,383.442,375.421,363.887,11.5338,11.204,0,0
10/8/12,378.542,375.901,364.973,10.9285,11.1489,0,1
10/9/12,371.674,375.251,365.469,9.78174,10.8754,0,0
10/10/12,371.909,374.737,365.946,8.79057,10.4585,0,0
10/11/12,375.365,374.833,366.644,8.18957,10.0047,0,0
10/12/12,372.004,374.398,367.041,7.35721,9.47519,0,0
10/15/12,370.121,373.74,367.269,6.47102,8.87436,0,0
10/16/12,371.979,373.469,367.618,5.85119,8.26972,0,0
10/17/12,377.368,374.069,368.34,5.72883,7.76154,0,0
10/18/12,347.153,369.928,366.771,3.15737,6.84071,0,0
10/19/12,340.555,365.409,364.829,0.58035,5.58864,0,0
10/22/12,338.997,361.346,362.915,-1.56962,4.15699,0,0
10/23/12,339.836,358.036,361.206,-3.16924,2.69174,0,0
10/24/12,338.312,355.002,359.51,-4.50791,1.25181,0,0
10/25/12,338.542,352.47,357.957,-5.48703,-0.0959588,0,0
10/26/12,337.238,350.126,356.422,-6.29562,-1.33589,0,0
10/31/12,339.811,348.539,355.192,-6.65217,-2.39915,0,0
11/1/12,343.452,347.757,354.322,-6.56524,-3.23237,0,0
11/2/12,343.617,347.12,353.529,-6.40916,-3.86772,0,0
11/5/12,341.139,346.2,352.611,-6.41147,-4.37647,0,0
11/6/12,340.52,345.326,351.716,-6.38963,-4.7791,0,0
11/7/12,333.227,343.465,350.346,-6.88145,-5.19957,0,0
11/8/12,325.82,340.75,348.529,-7.77929,-5.71552,0,0
11/9/12,331.184,339.278,347.245,-7.96612,-6.16564,0,0
11/12/12,332.618,338.254,346.161,-7.90735,-6.51398,0,0
11/13/12,329.196,336.86,344.904,-8.04414,-6.82001,0,0
11/14/12,325.95,335.182,343.5,-8.31865,-7.11974,0,0
11/15/12,323.307,333.355,342.005,-8.6497,-7.42573,0,0
11/16/12,323.267,331.803,340.617,-8.81369,-7.70332,0,0
11/19/12,333.772,332.106,340.11,-8.00377,-7.76341,0,0
11/20/12,334.651,332.497,339.705,-7.20787,-7.6523,1,0
11/21/12,332.603,332.514,339.179,-6.66553,-7.45495,0,0
11/23/12,333.652,332.689,338.77,-6.08098,-7.18016,0,0
11/26/12,330.245,332.313,338.138,-5.82546,-6.90922,0,0
11/27/12,335.021,332.729,337.907,-5.17794,-6.56296,0,0
11/28/12,341.494,334.078,338.173,-4.09521,-6.06941,0,0
11/29/12,345.6,335.85,338.723,-2.87272,-5.43007,0,0
11/30/12,348.837,337.848,339.472,-1.62398,-4.66885,0,0
12/3/12,347.278,339.299,340.051,-0.751438,-3.88537,0,0
12/4/12,345.17,340.202,340.43,-0.22741,-3.15378,0,0
12/5/12,343.567,340.72,340.662,0.0578396,-2.51145,0,0
12/6/12,345.22,341.412,341,0.412556,-1.92665,0,0
12/7/12,341.764,341.466,341.056,0.41003,-1.45932,0,0
12/10/12,342.368,341.605,341.154,0.451593,-1.07713,0,0
12/11/12,348.092,342.603,341.668,0.935647,-0.674578,0,0
12/12/12,348.432,343.5,342.169,1.33133,-0.273397,0,0
12/13/12,351,344.654,342.823,1.83097,0.147476,0,0
12/14/12,350.63,345.573,343.401,2.17207,0.552395,0,0
12/17/12,360.031,347.797,344.633,3.16448,1.07481,0,0
12/18/12,360.175,349.702,345.784,3.91749,1.64335,0,0
12/19/12,359.696,351.239,346.815,4.42457,2.19959,0,0
12/20/12,360.82,352.713,347.852,4.86108,2.73189,0,0
12/21/12,357.458,353.443,348.564,4.87951,3.16141,0,0
12/24/12,354.396,353.59,348.996,4.59409,3.44795,0,0
12/26/12,354.082,353.665,349.372,4.29301,3.61696,0,0
12/27/12,352.793,353.531,349.626,3.9054,3.67465,0,0
12/28/12,349.656,352.935,349.628,3.30697,3.60111,0,1
12/31/12,353.337,352.997,349.903,3.0941,3.49971,0,0
1/2/13,361.264,354.269,350.744,3.52442,3.50465,1,0
1/3/13,361.474,355.377,351.539,3.83813,3.57135,0,0
1/4/13,368.617,357.414,352.804,4.60998,3.77907,0,0
1/7/13,367.009,358.89,353.856,5.03387,4.03003,0,0
1/8/13,366.284,360.028,354.777,5.25083,4.27419,0,0
1/9/13,368.692,361.361,355.808,5.55303,4.52996,0,0
1/10/13,370.37,362.747,356.886,5.86041,4.79605,0,0
1/11/13,369.626,363.805,357.83,5.97507,5.03185,0,0
1/14/13,361.264,363.414,358.084,5.32978,5.09144,0,0
1/15/13,362.104,363.213,358.382,4.83042,5.03924,0,1
1/16/13,357.238,362.294,358.297,3.99604,4.8306,0,0
1/17/13,355.305,361.218,358.076,3.14257,4.49299,0,0
1/18/13,351.904,359.785,357.619,2.16674,4.02774,0,0
1/22/13,351.085,358.447,357.135,1.31215,3.48462,0,0
1/23/13,370.38,360.283,358.116,2.16691,3.22108,0,0
1/24/13,376.729,362.813,359.495,3.31835,3.24053,1,0
1/25/13,376.459,364.912,360.751,4.16114,3.42466,0,0
1/28/13,374.991,366.463,361.806,4.65688,3.6711,0,0
1/29/13,376.464,368.002,362.892,5.10975,3.95883,0,0
1/30/13,376.539,369.315,363.903,5.41232,4.24953,0,0
1/31/13,377.468,370.569,364.908,5.6618,4.53198,0,0
2/1/13,387.413,373.161,366.575,6.58608,4.9428,0,0
2/4/13,379.132,374.079,367.505,6.57453,5.26915,0,0
2/5/13,382.488,375.373,368.615,6.75832,5.56698,0,0
2/6/13,384.701,376.808,369.806,7.00182,5.85395,0,0
2/7/13,386.589,378.313,371.049,7.26342,6.13585,0,0
2/8/13,392.293,380.464,372.623,7.84065,6.47681,0,0
2/11/13,390.82,382.057,373.971,8.086,6.79864,0,0
2/12/13,389.961,383.273,375.155,8.11753,7.06242,0,0
2/13/13,391.04,384.468,376.332,8.1358,7.2771,0,0
2/14/13,393.517,385.86,377.605,8.25504,7.47269,0,0
2/15/13,396.05,387.428,378.971,8.4564,7.66943,0,0
2/19/13,403.023,389.827,380.753,9.07405,7.95036,0,0
2/20/13,395.835,390.751,381.87,8.88117,8.13652,0,0
2/21/13,397.368,391.769,383.018,8.75117,8.25945,0,0
2/22/13,399.456,392.952,384.236,8.71615,8.35079,0,0
2/25/13,394.991,393.265,385.032,8.23315,8.32726,0,1
2/26/13,394.671,393.482,385.746,7.73541,8.20889,0,0
2/27/13,399.491,394.406,386.764,7.6418,8.09547,0,0
2/28/13,400.2,395.298,387.76,7.53796,7.98397,0,0
3/1/13,402.693,396.435,388.866,7.56954,7.90108,0,0
3/4/13,410.34,398.575,390.457,8.11806,7.94448,1,0
3/5/13,418.882,401.699,392.562,9.13667,8.18292,0,0
3/6/13,415.275,403.788,394.245,9.54291,8.45491,0,0
3/7/13,415.885,405.649,395.848,9.80105,8.72414,0,0
3/8/13,415.345,407.14,397.292,9.84858,8.94903,0,0
3/11/13,416.994,408.656,398.751,9.90507,9.14024,0,0
3/12/13,413.392,409.385,399.836,9.54916,9.22202,0,0
3/13/13,412.243,409.825,400.755,9.06984,9.19159,0,1
3/14/13,410.36,409.907,401.466,8.44073,9.04141,0,0
3/15/13,406.744,409.42,401.857,7.56316,8.74576,0,0
3/18/13,403.492,408.508,401.978,6.53001,8.30261,0,0
3/19/13,405.255,408.008,402.221,5.78681,7.79945,0,0
3/20/13,406.949,407.845,402.571,5.27366,7.29429,0,0
3/21/13,405.225,407.442,402.768,4.67405,6.77024,0,0
3/22/13,404.751,407.028,402.915,4.11315,6.23883,0,0
3/25/13,404.416,406.626,403.026,3.60013,5.71109,0,0
3/26/13,405.805,406.5,403.232,3.26794,5.22246,0,0
3/27/13,400.93,405.643,403.061,2.58153,4.69427,0,0
3/28/13,396.699,404.267,402.59,1.67683,4.09078,0,0
4/1/13,400.196,403.641,402.413,1.22784,3.51819,0,0
4/2/13,406.115,404.021,402.687,1.33424,3.0814,0,0
4/3/13,402.698,403.818,402.688,1.12986,2.6911,0,0
4/4/13,397.139,402.79,402.277,0.513363,2.25555,0,0
4/5/13,391.135,400.997,401.451,-0.454448,1.71355,0,0
4/8/13,387.039,398.849,400.384,-1.53426,1.06399,0,0
4/9/13,388.437,397.248,399.499,-2.25122,0.400945,0,0
4/10/13,394.696,396.855,399.143,-2.28801,-0.136847,0,0
4/11/13,394.801,396.539,398.821,-2.2824,-0.565957,0,0
4/12/13,394.631,396.245,398.511,-2.26553,-0.905872,0,0
4/15/13,390.575,395.373,397.923,-2.55005,-1.23471,0,0
4/16/13,396.289,395.514,397.802,-2.28807,-1.44538,0,0
4/17/13,390.89,394.803,397.29,-2.48747,-1.6538,0,0
4/18/13,382.573,392.921,396.2,-3.27879,-1.9788,0,0
4/19/13,399.536,393.939,396.447,-2.50823,-2.08468,0,0
4/22/13,399.656,394.818,396.685,-1.86636,-2.04102,1,0
4/23/13,403.547,396.161,397.193,-1.0318,-1.83917,0,0
4/24/13,406.319,397.724,397.869,-0.145044,-1.50035,0,0
4/25/13,404.147,398.712,398.334,0.378033,-1.12467,0,0
4/26/13,400.31,398.958,398.481,0.477524,-0.804233,0,0
4/29/13,409.122,400.522,399.269,1.25292,-0.392803,0,0
4/30/13,411.874,402.268,400.202,2.0657,0.0988968,0,0
5/1/13,409.806,403.428,400.914,2.51398,0.581914,0,0
5/2/13,414.391,405.114,401.912,3.20235,1.106,0,0
5/3/13,422.438,407.78,403.433,4.34709,1.75422,0,0
5/6/13,430.345,411.251,405.426,5.8252,2.56841,0,0
5/7/13,428.188,413.857,407.112,6.74474,3.40368,0,0
5/8/13,436.379,417.322,409.28,8.04179,4.3313,0,0
5/9/13,435.305,420.089,411.208,8.88068,5.24118,0,0
5/10/13,439.676,423.102,413.317,9.78539,6.15002,0,0
5/13/13,438.327,425.444,415.169,10.2751,6.97504,0,0
5/14/13,443.108,428.162,417.239,10.923,7.76463,0,0
5/15/13,457.488,432.674,420.22,12.4533,8.70238,0,0
5/16/13,451.484,435.568,422.536,13.0314,9.56819,0,0
5/17/13,454.137,438.424,424.877,13.5474,10.364,0,0
5/20/13,453.812,440.792,427.02,13.7714,11.0455,0,0
5/21/13,453.033,442.675,428.947,13.7278,11.582,0,0
5/22/13,444.267,442.92,430.082,12.8379,11.8332,0,0
5/23/13,440.955,442.617,430.887,11.7302,11.8126,0,1
5/24/13,436.225,441.634,431.283,10.3513,11.5203,0,0
5/28/13,440.196,441.413,431.943,9.46981,11.1102,0,0
5/29/13,433.722,440.229,432.075,8.15485,10.5191,0,0
5/30/13,434.946,439.417,432.287,7.1293,9.84118,0,0
5/31/13,435.176,438.764,432.501,6.26288,9.12552,0,0
6/3/13,433.382,437.936,432.567,5.36965,8.37434,0,0
6/4/13,429.122,436.58,432.311,4.26874,7.55322,0,0
6/5/13,429.421,435.479,432.097,3.38147,6.71887,0,0
6/6/13,431.889,434.926,432.082,2.84462,5.94402,0,0
6/7/13,439.426,435.619,432.626,2.99287,5.35379,0,0
6/10/13,444.666,437.011,433.518,3.4929,4.98161,0,0
6/11/13,439.466,437.388,433.958,3.43006,4.6713,0,0
6/12/13,435.555,437.106,434.077,3.02974,4.34299,0,0
6/13/13,438.063,437.254,434.372,2.8816,4.05071,0,0
6/14/13,437.084,437.227,434.573,2.6546,3.77149,0,0
6/17/13,442.683,438.067,435.174,2.89318,3.59583,0,0
6/18/13,449.861,439.881,436.262,3.61971,3.60061,1,0
6/19/13,449.891,441.421,437.271,4.15008,3.7105,0,0
6/20/13,441.929,441.499,437.616,3.88316,3.74503,0,0
6/21/13,440.026,441.273,437.795,3.47797,3.69162,0,1
6/24/13,434.461,440.225,437.548,2.677,3.4887,0,0
6/25/13,432.668,439.062,437.186,1.87589,3.16614,0,0
6/26/13,436.389,438.651,437.127,1.52373,2.83765,0,0
6/27/13,438.098,438.566,437.199,1.36672,2.54347,0,0
6/28/13,439.746,438.747,437.388,1.35963,2.3067,0,0
7/1/13,443.497,439.478,437.84,1.63783,2.17293,0,0
7/2/13,440.715,439.668,438.053,1.61518,2.06138,0,0
7/3/13,442.773,440.146,438.403,1.74319,1.99774,0,0
7/5/13,446.299,441.093,438.988,2.10494,2.01918,1,0
7/8/13,452.094,442.785,439.959,2.82658,2.18066,0,0
7/9/13,452.169,444.229,440.863,3.36574,2.41768,0,0
7/10/13,452.543,445.508,441.728,3.77969,2.69008,0,0
7/11/13,459.661,447.685,443.057,4.62874,3.07781,0,0
7/12/13,461.04,449.74,444.389,5.35118,3.53249,0,0
7/15/13,461.884,451.608,445.685,5.92355,4.0107,0,0
7/16/13,459.346,452.799,446.697,6.10207,4.42897,0,0
7/17/13,458.817,453.725,447.594,6.13016,4.76921,0,0
7/18/13,454.886,453.903,448.135,5.76871,4.96911,0,0
7/19/13,447.853,452.972,448.114,4.85875,4.94704,0,1
7/22/13,454.896,453.268,448.616,4.65228,4.88809,0,0
7/23/13,451.449,452.988,448.826,4.16256,4.74298,0,0
7/24/13,451,452.683,448.987,3.69558,4.5335,0,0
7/25/13,443.407,451.256,448.574,2.68193,4.16319,0,0
7/26/13,442.234,449.868,448.104,1.76356,3.68326,0,0
7/29/13,440.695,448.456,447.555,0.901218,3.12685,0,0
7/30/13,445.016,447.927,447.367,0.559992,2.61348,0,0
7/31/13,443.432,447.236,447.076,0.159955,2.12278,0,0
8/1/13,451.659,447.916,447.415,0.500982,1.79842,0,0
8/2/13,452.833,448.673,447.816,0.856096,1.60995,0,0
8/5/13,452.049,449.192,448.13,1.062,1.50036,0,0
8/6/13,447.838,448.984,448.108,0.875323,1.37536,0,0
8/7/13,444.881,448.352,447.869,0.483197,1.19692,0,0
8/8/13,445.885,447.973,447.722,0.250561,1.00765,0,0
8/9/13,444.761,447.479,447.503,-0.0242144,0.801278,0,0
8/12/13,442.313,446.684,447.119,-0.434463,0.55413,0,0
8/13/13,440.186,445.684,446.605,-0.920679,0.259168,0,0
8/14/13,434.471,443.959,445.706,-1.74697,-0.142059,0,0
8/15/13,429.401,441.72,444.498,-2.77887,-0.669422,0,0
8/16/13,428.028,439.613,443.278,-3.66526,-1.26859,0,0
8/19/13,432.393,438.502,442.472,-3.96969,-1.80881,0,0
8/20/13,432.278,437.545,441.717,-4.17213,-2.28147,0,0
8/21/13,434.232,437.035,441.162,-4.1274,-2.65066,0,0
8/22/13,436.419,436.94,440.811,-3.87079,-2.89468,0,0
8/23/13,434.671,436.591,440.356,-3.76509,-3.06876,0,0
8/26/13,432.763,436.002,439.794,-3.79158,-3.21333,0,0
8/27/13,424.651,434.256,438.672,-4.41623,-3.45391,0,0
8/28/13,423.852,432.655,437.574,-4.91906,-3.74694,0,0
8/29/13,427.288,431.83,436.812,-4.98281,-3.99411,0,0
8/30/13,423.028,430.475,435.791,-5.31586,-4.25846,0,0
9/3/13,429.761,430.366,435.345,-4.97909,-4.40259,0,0
9/4/13,435.38,431.137,435.347,-4.21023,-4.36412,1,0
9/5/13,439.341,432.399,435.643,-3.24388,-4.14007,0,0
9/6/13,439.351,433.469,435.918,-2.44901,-3.80186,0,0
9/9/13,443.582,435.025,436.486,-1.46084,-3.33365,0,0
9/10/13,443.892,436.389,437.034,-0.64528,-2.79598,0,0
9/11/13,447.648,438.121,437.82,0.300688,-2.17665,0,0
9/12/13,446.085,439.346,438.433,0.913687,-1.55858,0,0
9/13/13,444.092,440.076,438.852,1.22456,-1.00195,0,0
9/16/13,443.437,440.593,439.191,1.40196,-0.521169,0,0
9/17/13,442.613,440.904,439.445,1.45923,-0.125089,0,0
9/18/13,451.21,442.49,440.316,2.17323,0.334574,0,0
9/19/13,448.747,443.452,440.941,2.51142,0.769943,0,0
9/20/13,451.105,444.63,441.694,2.93583,1.20312,0,0
9/23/13,442.808,444.349,441.776,2.57305,1.47711,0,0
9/24/13,442.978,444.138,441.865,2.27304,1.63629,0,0
9/25/13,438.178,443.221,441.592,1.62917,1.63487,0,1
9/26/13,438.647,442.518,441.374,1.1436,1.53662,0,0
9/27/13,437.758,441.785,441.106,0.679211,1.36513,0,0
9/30/13,437.518,441.129,440.84,0.288506,1.14981,0,0
10/1/13,443.058,441.426,441.005,0.421005,1.00405,0,0
10/2/13,443.552,441.753,441.193,0.559463,0.915131,0,0
10/3/13,437.608,441.115,440.928,0.187397,0.769584,0,0
10/4/13,435.74,440.288,440.543,-0.25527,0.564614,0,0
10/7/13,432.438,439.081,439.943,-0.862561,0.279179,0,0
10/8/13,426.409,437.131,438.941,-1.80948,-0.138552,0,0
10/9/13,427.503,435.65,438.093,-2.44348,-0.599537,0,0
10/10/13,433.687,435.348,437.767,-2.41906,-0.963441,0,0
10/11/13,435.56,435.381,437.604,-2.22293,-1.21534,0,0
10/14/13,437.618,435.725,437.605,-1.87978,-1.34823,0,0
10/15/13,440.565,436.469,437.824,-1.35441,-1.34946,0,0
10/16/13,448.567,438.331,438.62,-0.289021,-1.13737,1,0
10/17/13,443.952,439.195,439.015,0.180796,-0.87374,0,0
10/18/13,505.201,449.35,443.917,5.43278,0.387563,0,0
10/21/13,501.15,457.319,448.157,9.16251,2.14255,0,0
10/22/13,502.998,464.347,452.219,12.1277,4.13958,0,0
10/23/13,515.191,472.169,456.884,15.2853,6.36871,0,0
10/24/13,512.264,478.337,460.986,17.3515,8.56526,0,0
10/25/13,507.094,482.761,464.401,18.3601,10.5242,0,0
10/28/13,506.994,486.489,467.556,18.9332,12.206,0,0
10/29/13,517.603,491.276,471.263,20.0127,13.7674,0,0
10/30/13,514.696,494.879,474.481,20.3986,15.0936,0,0
10/31/13,514.776,497.94,477.466,20.4748,16.1698,0,0
11/1/13,513.008,500.258,480.098,20.1601,16.9679,0,0
11/4/13,512.543,502.148,482.502,19.6468,17.5037,0,0
11/5/13,510.251,503.395,484.557,18.8378,17.7705,0,0
11/6/13,510.865,504.544,486.506,18.0383,17.8241,0,0
11/7/13,503.472,504.379,487.763,16.6166,17.5826,0,1
11/8/13,507.508,504.861,489.225,15.6354,17.1931,0,0
11/11/13,504.791,504.85,490.378,14.4717,16.6488,0,0
11/12/13,505.385,504.932,491.49,13.4424,16.0075,0,0
11/13/13,515.72,506.592,493.285,13.3072,15.4675,0,0
11/14/13,517.099,508.208,495.049,13.1597,15.0059,0,0
11/15/13,516.265,509.448,496.62,12.8275,14.5702,0,0
11/18/13,515.261,510.342,498.001,12.341,14.1244,0,0
11/19/13,512.089,510.611,499.045,11.5662,13.6128,0,0
11/20/13,510.645,510.616,499.904,10.7122,13.0327,0,0
11/21/13,516.519,511.524,501.135,10.3896,12.504,0,0
11/22/13,515.43,512.125,502.194,9.93162,11.9896,0,0
11/25/13,522.443,513.713,503.694,10.0191,11.5955,0,0
11/26/13,528.677,516.015,505.544,10.4707,11.3705,0,0
11/27/13,531.025,518.324,507.432,10.8924,11.2749,0,0
11/29/13,529.267,520.008,509.049,10.9585,11.2116,0,0
12/2/13,526.714,521.039,510.358,10.6817,11.1056,0,0
12/3/13,526.105,521.819,511.524,10.2946,10.9434,0,0
12/4/13,528.562,522.856,512.786,10.07,10.7687,0,0
12/5/13,528.143,523.669,513.924,9.74578,10.5641,0,0
12/6/13,534.402,525.321,515.441,9.87998,10.4273,0,0
12/9/13,538.532,527.353,517.151,10.2021,10.3823,0,0
12/10/13,541.789,529.574,518.976,10.5979,10.4254,1,0
12/11/13,538.108,530.887,520.393,10.4937,10.4391,0,0
12/12/13,534.446,531.435,521.434,10.0003,10.3513,0,1
12/13/13,529.866,531.193,522.059,9.13442,10.1079,0,0
12/16/13,535.955,531.926,523.088,8.83765,9.85387,0,0
12/17/13,534.397,532.306,523.926,8.3801,9.55912,0,0
12/18/13,541.834,533.772,525.252,8.51943,9.35118,0,0
12/19/13,542.568,535.125,526.535,8.59008,9.19896,0,0
12/20/13,549.761,537.377,528.256,9.12133,9.18343,0,0
12/23/13,556.994,540.395,530.384,10.0106,9.34886,1,0
12/24/13,555.366,542.698,532.235,10.4633,9.57175,0,0
12/26/13,558.173,545.079,534.156,10.9227,9.84194,0,0
12/27/13,558.642,547.165,535.97,11.1956,10.1127,0,0
12/30/13,554.177,548.244,537.319,10.9256,10.2753,0,0
12/31/13,559.796,550.021,538.984,11.0378,10.4278,0,0
1/2/14,556.005,550.942,540.244,10.6975,10.4817,0,0
1/3/14,551.949,551.097,541.111,9.98546,10.3825,0,1
1/6/14,558.103,552.175,542.37,9.80468,10.2669,0,0
1/7/14,568.862,554.742,544.332,10.4096,10.2954,1,0
1/8/14,570.046,557.096,546.237,10.8593,10.4082,0,0
1/9/14,564.556,558.244,547.594,10.65,10.4566,0,0
1/10/14,564.526,559.211,548.848,10.3623,10.4377,0,1
1/13/14,560.93,559.475,549.743,9.73188,10.2966,0,0
1/14/14,574.127,561.729,551.549,10.1798,10.2732,0,0
1/15/14,573.737,563.577,553.193,10.3836,10.2953,1,0
1/16/14,577.533,565.724,554.996,10.7278,10.3818,0,0
1/17/14,574.691,567.103,556.455,10.6485,10.4352,0,0
1/21/14,581.27,569.283,558.293,10.9898,10.5461,0,0
1/22/14,581.929,571.228,560.044,11.1846,10.6738,0,0
1/23/14,579.472,572.497,561.483,11.0137,10.7418,0,0
1/24/14,561.355,570.782,561.473,9.30902,10.4552,0,1
1/27/14,550.066,567.595,560.628,6.96685,9.75754,0,0
1/28/14,560.945,566.572,560.652,5.92028,8.99009,0,0
1/29/14,552.908,564.47,560.078,4.39173,8.07042,0,0
1/30/14,567.129,564.879,560.601,4.27851,7.31204,0,0
1/31/14,589.896,568.728,562.771,5.95725,7.04108,0,0
2/3/14,566.15,568.331,563.021,5.31032,6.69493,0,0
2/4/14,568.512,568.359,563.428,4.93142,6.34223,0,0
2/5/14,571.03,568.77,563.991,4.77919,6.02962,0,0
2/6/14,579.402,570.406,565.132,5.27328,5.87835,0,0
2/7/14,588.133,573.133,566.836,6.2968,5.96204,1,0
2/10/14,585.88,575.094,568.247,6.84724,6.13908,0,0
2/11/14,594.497,578.079,570.191,7.88782,6.48883,0,0
2/12/14,592.753,580.337,571.862,8.47413,6.88589,0,0
2/13/14,599.352,583.262,573.899,9.36329,7.38137,0,0
2/14/14,600.8,585.96,575.891,10.0688,7.91885,0,0
2/18/14,604.836,588.864,578.035,10.8287,8.50083,0,0
2/19/14,600.57,590.665,579.705,10.9604,8.99275,0,0
2/20/14,601.455,592.325,581.316,11.0092,9.39605,0,0
2/21/14,601.295,593.705,582.796,10.9093,9.69869,0,0
2/24/14,605.65,595.543,584.489,11.0541,9.96977,0,0
2/25/14,609.392,597.673,586.333,11.34,10.2438,0,0
2/26/14,609.477,599.489,588.048,11.4416,10.4834,0,0
2/27/14,608.997,600.952,589.599,11.3525,10.6572,0,0
2/28/14,607.219,601.916,590.905,11.0115,10.7281,0,0
3/3/14,600.745,601.736,591.634,10.1024,10.6029,0,1
3/4/14,606.849,602.523,592.761,9.762,10.4348,0,0
3/5/14,608.523,603.446,593.928,9.51752,10.2513,0,0
3/6/14,609.197,604.33,595.059,9.2713,10.0553,0,0
3/7/14,606.789,604.709,595.928,8.78068,9.80038,0,0
3/10/14,605.181,604.781,596.613,8.16791,9.47389,0,0
3/11/14,599.397,603.953,596.82,7.13333,9.00577,0,0
3/12/14,603.048,603.814,597.281,6.53274,8.51117,0,0
3/13/14,593.937,602.294,597.033,5.26096,7.86113,0,0
3/14/14,585.815,599.759,596.202,3.55669,7.00024,0,0
3/17/14,595.456,599.097,596.147,2.94994,6.19018,0,0
3/18/14,605.026,600.009,596.805,3.2044,5.59302,0,0
3/19/14,599.027,599.858,596.969,2.88869,5.05216,0,0
3/20/14,597.983,599.57,597.044,2.52514,4.54675,0,0
3/21/14,590.93,598.24,596.591,1.6489,3.96718,0,0
3/24/14,578.388,595.186,595.243,-0.0569386,3.16236,0,0
3/25/14,578.782,592.662,594.024,-1.36129,2.25763,0,0
3/26/14,565.421,588.471,591.905,-3.4336,1.11938,0,0
3/27/14,558.463,583.855,589.428,-5.57313,-0.21912,0,0
3/28/14,559.993,580.184,587.247,-7.06383,-1.58806,0,0
3/31/14,556.973,576.613,585.005,-8.39218,-2.94888,0,0
4/1/14,567.163,575.159,583.683,-8.52439,-4.06398,0,0
4/2/14,567.003,573.904,582.448,-8.54359,-4.95991,0,0
4/3/14,569.743,573.264,581.506,-8.24269,-5.61646,0,0
4/4/14,543.142,568.63,578.665,-10.035,-6.50016,0,0
4/7/14,538.152,563.941,575.664,-11.7229,-7.5447,0,0
4/8/14,554.902,562.55,574.126,-11.5755,-8.35086,0,0
4/9/14,564.143,562.795,573.386,-10.5911,-8.7989,0,0
4/10/14,540.952,559.435,570.984,-11.549,-9.34892,0,0
4/11/14,530.602,554.999,567.993,-12.9935,-10.0778,0,0
4/14/14,532.522,551.541,565.365,-13.8241,-10.8271,0,0
